,Name,Year,Age,Tm,Pos,No.,G,GS,AV,Ret,Yds,TD,Lng,Y/R,Rt,Yds.1,TD.1,Lng.1,Y/Rt,APYd,Rec,R/G,Y/G,Att,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Int,PD,FF,FR,Sk,Sfty,Comb,Solo,Ast,TFL,QBHits,Awards,Player ID,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,Blck
2282,Jim Clack,1972,25.0,PIT,C,50.0,14,0,4,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,Jim Clack,1973,26.0,PIT,C,50.0,12,5,3,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,Jim Clack,1974,27.0,PIT,LG,50.0,13,9,5,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,Jim Clack,1975,28.0,PIT,LG,50.0,14,14,9,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,Jim Clack,1976,29.0,PIT,RG,50.0,11,8,6,,,0,,,1.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,Jim Clack,1977,30.0,PIT,RG,50.0,14,14,8,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,Jim Clack,1978,31.0,NYG,C,56.0,16,16,6,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,Jim Clack,1979,32.0,NYG,C,56.0,16,15,4,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,Jim Clack,1980,33.0,NYG,C,56.0,16,16,6,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,Jim Clack,1981,34.0,NYG,C,58.0,6,6,2,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,Ryan Clady,2008,22.0,DEN,LT,78.0,16,16,14,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP ORoY-3, AP2",4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,Ryan Clady,2009,23.0,DEN,LT,78.0,16,16,13,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,Ryan Clady,2010,24.0,DEN,LT,78.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,Ryan Clady,2011,25.0,DEN,LT,78.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,PB,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,Ryan Clady,2012,26.0,DEN,LT,78.0,16,16,17,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,Ryan Clady,2013,27.0,DEN,T,78.0,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,Ryan Clady,2014,28.0,DEN,LT,78.0,16,16,11,,,0,,,,-2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,PB,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,Ryan Clady,2016,30.0,NYJ,LT,78.0,9,8,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,Sam Claphan,1981,25.0,SDG,T,77.0,16,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,Sam Claphan,1982,26.0,SDG,T,77.0,2,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,Sam Claphan,1983,27.0,SDG,T,77.0,16,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,Sam Claphan,1984,28.0,SDG,LT,77.0,16,16,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,Sam Claphan,1985,29.0,SDG,RT,77.0,12,12,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,Sam Claphan,1986,30.0,SDG,LG,77.0,16,14,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,Sam Claphan,1987,31.0,SDG,G,77.0,9,4,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,Will Clapp,2018,23.0,NOR,C,64.0,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,Will Clapp,2019,24.0,NOR,C,64.0,14,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,Will Clapp,2020,25.0,NOR,C,64.0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,Will Clapp,2021,26.0,NOR,C,64.0,9,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,Will Clapp,2022,27.0,LAC,C,76.0,17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,Will Clapp,2023,28.0,LAC,OL,76.0,14,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,Travis Claridge,2000,22.0,ATL,RG,71.0,16,16,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,Travis Claridge,2001,23.0,ATL,RG,71.0,14,11,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,Travis Claridge,2002,24.0,ATL,LG,71.0,16,16,9,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,4335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,Travis Claridge,2003,25.0,ATL,LG,71.0,6,6,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,Chris Clark,2010,25.0,DEN,T,75.0,8,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,Chris Clark,2011,26.0,DEN,TE,75.0,16,6,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,Chris Clark,2012,27.0,DEN,T,75.0,16,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,Chris Clark,2013,28.0,DEN,LT,75.0,16,14,10,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,Chris Clark,2014,29.0,DEN,RT,75.0,13,7,4,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,Chris Clark,2015,30.0,HOU,RT,74.0,11,4,2,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,2.0,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,Chris Clark,2016,31.0,HOU,RT/LT,74.0,16,14,6,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,Chris Clark,2017,32.0,HOU,LT,74.0,10,8,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,Chris Clark,2018,33.0,CAR,LT,74.0,15,13,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,Chris Clark,2019,34.0,HOU,RT,77.0,8,7,4,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,Corey Clark,2009,25.0,SDG,T,75.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,Devin Clark,2008,22.0,WAS,G,62.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,Jon Clark,1996,23.0,CHI,T,72.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,Jon Clark,1997,24.0,CHI,T,72.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,Jon Clark,1998,25.0,ARI,T,79.0,6,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,Jon Clark,1999,26.0,ARI,T,79.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,Kelvin Clark,1979,23.0,DEN,T,73.0,15,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,Kelvin Clark,1980,24.0,DEN,RT,73.0,14,5,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,Kelvin Clark,1981,25.0,DEN,T,73.0,16,3,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,Kelvin Clark,1982,26.0,NOR,G,78.0,9,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,Kelvin Clark,1983,27.0,NOR,G,78.0,16,0,1,,,0,,,,0.0,1.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,Kelvin Clark,1984,28.0,NOR,LT/RG,68.0,16,15,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,Kelvin Clark,1985,29.0,NOR,G,68.0,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,Randy Clark,1980,23.0,STL,C,64.0,8,0,1,,,0,,,2.0,14.0,0,11.0,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,Randy Clark,1981,24.0,STL,T,64.0,16,0,1,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,Randy Clark,1982,25.0,STL,C,64.0,9,0,1,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,Randy Clark,1983,26.0,STL,C,64.0,14,13,6,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,Randy Clark,1984,27.0,STL,C,64.0,16,16,9,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,Randy Clark,1985,28.0,STL,C,64.0,16,16,7,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,Randy Clark,1986,29.0,STL,C,64.0,12,10,4,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,Randy Clark,1987,30.0,ATL,T,66.0,3,3,1,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,Steve Clark,1982,22.0,MIA,NT,76.0,2,0,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,4408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,Steve Clark,1983,23.0,MIA,DE,76.0,11,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,Steve Clark,1984,24.0,MIA,G,76.0,12,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,Steve Clark,1985,25.0,MIA,RG,76.0,16,5,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,4408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,Adrien Clarke,2005,24.0,PHI,G,61.0,14,4,2,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,1,0.0,,,,,,,,4415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,Adrien Clarke,2007,26.0,NYJ,LG,61.0,14,14,6,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,1,0.0,,,,,,,,4415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,Jeromey Clary,2007,24.0,SDG,RT,66.0,16,6,3,,,0,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,Jeromey Clary,2008,25.0,SDG,RT,66.0,16,16,10,,,0,,,,,0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,Jeromey Clary,2009,26.0,SDG,RT,66.0,10,10,6,,,0,,,,,0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,Jeromey Clary,2010,27.0,SDG,RT,66.0,16,16,10,,,0,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,Jeromey Clary,2011,28.0,SDG,RT,66.0,16,16,9,,,0,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,Jeromey Clary,2012,29.0,SDG,RT,66.0,14,14,6,,-8.0,0,-8.0,-8.0,,,0,,,,1.0,0.1,-0.6,,,,,1.0,-8.0,-8.0,0.0,0.0,,,,,,,,,,,,,4427.0,1.0,,,100.0%,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,Jeromey Clary,2013,30.0,SDG,RG,66.0,15,15,9,,,0,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,Blaine Clausell,2018,26.0,ARI,T,75.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,Ben Claxton,2005,25.0,ATL,G,69.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,Ben Claxton,2009,29.0,ARI,G,62.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,John Clay,1987,23.0,RAI,RT,78.0,10,9,5,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,4440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,John Clay,1988,24.0,SDG,T,77.0,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,Carey Clayton,2001,24.0,SDG,C,66.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,Stan Clayton,1988,23.0,ATL,T,74.0,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,Stan Clayton,1989,24.0,ATL,LG,74.0,13,9,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,4462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,Stan Clayton,1990,25.0,NWE,T,76.0,11,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,Emmett Cleary,2016,26.0,DAL,T,63.0,13,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,Emmett Cleary,2017,27.0,DET,T,77.0,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,Anthony Clement,1998,22.0,ARI,T,65.0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,Anthony Clement,1999,23.0,ARI,RT,65.0,16,14,5,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,Anthony Clement,2000,24.0,ARI,RT,65.0,16,16,6,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,Anthony Clement,2001,25.0,ARI,RT,65.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,Anthony Clement,2002,26.0,ARI,T,65.0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,Anthony Clement,2003,27.0,ARI,RT,65.0,16,16,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,Anthony Clement,2004,28.0,ARI,RT,65.0,16,7,3,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,Anthony Clement,2005,29.0,SFO,LT,67.0,14,6,2,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,Anthony Clement,2006,30.0,NYJ,RT,68.0,16,16,9,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,Anthony Clement,2007,31.0,NYJ,RT,68.0,16,16,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,4473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,Ben Cleveland,2021,23.0,BAL,G,66.0,12,4,2,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,0,0.0,,,,,,,,4499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,Ben Cleveland,2022,24.0,BAL,G,66.0,9,1,1,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,1,0.0,,,,,,,,4499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,Ben Cleveland,2023,25.0,BAL,G,66.0,16,2,2,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,0,0,0.0,,,,,,,,4499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,Ezra Cleveland,2020,22.0,MIN,RG,72.0,13,9,5,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,Ezra Cleveland,2021,23.0,MIN,LG,72.0,17,17,6,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,Ezra Cleveland,2022,24.0,MIN,LG,72.0,17,17,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,Ezra Cleveland,2023,25.0,2TM,LG,,15,11,5,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
